"s","x","y","d","ID","sex","genus","species"
3887,1619,149,"mothra01.0829.0814","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0816","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0818","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0820","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0822","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0824","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0826","99.9%_s10g15","male","ostrinia","nubilalis"
2836,495,1580,"mothra01.0829.0828","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0830","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0832","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0834","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0836","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0838","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0840","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0842","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0844","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0846","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0848","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0850","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0852","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0854","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0856","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0858","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0900","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0902","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0904","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0906","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0908","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0910","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0912","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0914","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0916","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0918","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0920","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0922","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0924","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0926","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0928","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0930","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0932","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0934","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0936","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0938","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0940","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0942","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0944","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0946","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0948","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0950","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0952","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0954","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0956","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.0958","99.9%_s10g15","male","ostrinia","nubilalis"
15690,118,1060,"mothra01.0829.1000","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1002","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1004","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1006","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1008","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1010","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1012","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1014","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1016","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1018","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1020","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1022","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1024","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1026","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1028","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1030","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1032","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1034","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1036","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1038","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1040","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1042","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1044","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1046","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1048","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1050","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1052","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1054","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1056","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1058","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1100","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1102","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1104","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1106","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1108","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1110","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1112","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1114","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1116","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1118","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1120","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1122","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1124","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1126","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1128","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1130","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1132","99.9%_s10g15","male","ostrinia","nubilalis"
1523,404,11,"mothra01.0829.1134","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1136","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1138","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1140","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1142","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1144","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1146","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1148","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1150","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1152","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1154","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1156","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1158","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1200","99.9%_s10g15","male","ostrinia","nubilalis"
2799,307,101,"mothra01.0829.1202","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1204","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1206","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1208","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1210","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1212","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1214","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1216","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1218","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1220","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1222","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1224","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1226","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1228","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1230","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1232","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1234","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1236","99.9%_s10g15","male","ostrinia","nubilalis"
815,175,347,"mothra01.0829.1238","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1240","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1242","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1244","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1246","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1248","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1250","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1252","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1254","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1256","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1258","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1300","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1302","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1304","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1306","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1308","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1310","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1312","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1314","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1316","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1318","99.9%_s10g15","male","ostrinia","nubilalis"
2087,1577,286,"mothra01.0829.1320","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1322","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1324","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1326","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1328","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1330","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1332","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1334","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1336","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1338","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1340","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1342","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1344","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1346","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1348","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1350","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1352","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1354","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1356","99.9%_s10g15","male","ostrinia","nubilalis"
391,1564,267,"mothra01.0829.1358","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1400","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1402","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1404","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1406","99.9%_s10g15","male","ostrinia","nubilalis"
1070,1789,798,"mothra01.0829.1408","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1410","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1412","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1414","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1416","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1418","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1420","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1422","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1424","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1426","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1428","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1430","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1432","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1434","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1436","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1438","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1440","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1442","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1444","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1446","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1448","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1450","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1452","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1454","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1456","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1458","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1500","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1502","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1504","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1506","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1508","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1510","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1512","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1514","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1516","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1518","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1520","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1522","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1524","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1526","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1528","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1530","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1532","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1534","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1536","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1538","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1540","99.9%_s10g15","male","ostrinia","nubilalis"
4207,59,318,"mothra01.0829.1542","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1544","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1546","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1548","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1550","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1552","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1554","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1556","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1558","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1600","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1602","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1604","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1606","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1608","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1610","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1612","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1614","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1616","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1618","99.9%_s10g15","male","ostrinia","nubilalis"
1384,17,217,"mothra01.0829.1620","99.9%_s10g15","male","ostrinia","nubilalis"
1834,26,232,"mothra01.0829.1622","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1624","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1626","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1628","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1630","99.9%_s10g15","male","ostrinia","nubilalis"
5115,35,60,"mothra01.0829.1632","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1634","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1636","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1638","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1640","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1642","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1644","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1646","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1648","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1650","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1652","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1654","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1656","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1658","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1700","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1702","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1704","99.9%_s10g15","male","ostrinia","nubilalis"
641,127,1575,"mothra01.0829.1706","99.9%_s10g15","male","ostrinia","nubilalis"
1269,175,1587,"mothra01.0829.1706","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1708","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1710","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1712","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1714","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1716","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1718","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1720","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1722","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1724","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1726","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1728","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1730","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1732","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1734","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1736","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1738","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1740","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1742","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1744","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1746","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1748","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1750","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1752","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1754","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1756","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1758","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1800","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1802","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1804","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1806","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1808","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1810","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1812","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1814","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1816","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1818","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1820","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1822","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1824","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1826","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1828","99.9%_s10g15","male","ostrinia","nubilalis"
0,NA,NA,"mothra01.0829.1830","99.9%_s10g15","male","ostrinia","nubilalis"
